X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
798;536;0.4160232;0.4969482;0.4017194;0.6854925;655.2;0.2099065;False;11/21/2025 3:40:54 PM:709;1763710854709;;
789;561;0.4110836;0.5194953;0.3528971;0.6729406;661.9;0.2103443;False;11/21/2025 3:40:54 PM:729;1763710854729;;
802;542;0.4178904;0.5020531;0.4723082;0.3761052;672.3;0.2359666;False;11/21/2025 3:40:54 PM:759;1763710854759;;
799;588;0.4164945;0.5450341;0.3881478;0.7340782;670.7;0.2204643;False;11/21/2025 3:40:54 PM:784;1763710854784;;
711;595;0.3706504;0.5510057;0.2212441;0.6166624;664.7;0.2662274;False;11/21/2025 3:40:54 PM:807;1763710854807;;
654;599;0.3407835;0.5555395;0.2213845;0.6166412;659.2;0.2663952;False;11/21/2025 3:40:54 PM:829;1763710854829;;
599;663;0.3121009;0.6146033;0.203334;0.8361747;655.5;0.2536718;False;11/21/2025 3:40:54 PM:854;1763710854854;;
531;665;0.2766048;0.6157674;0.1587272;0.6375475;655.0;0.2446464;False;11/21/2025 3:40:54 PM:879;1763710854879;;
485;666;0.2529406;0.616697;0.1587332;0.6375421;654.6;0.244677;False;11/21/2025 3:40:54 PM:902;1763710854902;;
470;665;0.2451776;0.6163549;0.1966885;0.5815241;651.9;0.2337542;False;11/21/2025 3:40:54 PM:925;1763710854925;;
455;665;0.2371803;0.6163306;0.1846773;0.5923735;651.3;0.2440931;False;11/21/2025 3:40:54 PM:947;1763710854947;;
427;665;0.2228191;0.6163266;0.1447504;0.5914863;650.7;0.2444728;False;11/21/2025 3:40:54 PM:968;1763710854968;;
421;666;0.2196314;0.6173798;0.1911181;0.6407227;654.0;0.2358589;False;11/21/2025 3:40:54 PM:993;1763710854993;;
418;674;0.217888;0.6248352;0.197074;0.7045362;655.5;0.2380624;False;11/21/2025 3:40:55 PM:17;1763710855017;;
415;681;0.2165134;0.6307145;0.1972003;0.7045055;656.9;0.238357;False;11/21/2025 3:40:55 PM:40;1763710855040;;
416;683;0.216684;0.6325844;0.2266993;0.6751;657.5;0.2429046;False;11/21/2025 3:40:55 PM:62;1763710855062;;
412;685;0.2148219;0.6345878;0.1886909;0.6811904;660.3;0.2504581;False;11/21/2025 3:40:55 PM:85;1763710855085;;
403;625;0.2102305;0.5787315;0.1646517;0.3508945;659.3;0.2532312;False;11/21/2025 3:40:55 PM:108;1763710855108;;
396;582;0.2066326;0.5394613;0.1646287;0.350948;658.4;0.2529766;False;11/21/2025 3:40:55 PM:130;1763710855130;;
